원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,7,3. 이익잉여금,2023.4Q,-141,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,7,3. 이익잉여금,2023.3Q,19,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,7,3. 이익잉여금,2023.2Q,36,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,7,3. 이익잉여금,2023.1Q,14,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2024.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2024.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2024.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,8,4. 자본조정,2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-49,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2024.4Q,-107,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2024.3Q,-123,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2024.2Q,-147,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2024.1Q,-156,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2023.4Q,-159,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2023.3Q,-163,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2023.2Q,-200,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,9,5. 기타포괄손익누계액,2023.1Q,-251,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2024.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2024.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2024.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,10,6. 비지배지분,2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2025.1Q,-227,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2024.4Q,-279,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2024.3Q,-332,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2024.2Q,-318,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2024.1Q,-250,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2023.4Q,-320,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2023.3Q,-277,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2023.2Q,-192,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,11,7. 조정준비금,2023.1Q,-206,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,69,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.4Q,107,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.3Q,44,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.2Q,14,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,409,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.4Q,434,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.3Q,331,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.2Q,284,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.1Q,307,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.4Q,182,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.3Q,144,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.2Q,118,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.1Q,83,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,695,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.4Q,694,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.3Q,632,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.2Q,771,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.1Q,1079,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.4Q,1131,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.3Q,1140,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.2Q,777,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.1Q,645,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,695,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2024.4Q,694,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2024.3Q,632,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2024.2Q,771,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2024.1Q,1079,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2023.4Q,1131,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2023.3Q,1140,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2023.2Q,777,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,15,Ⅰ. 기본요구자본,2023.1Q,645,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,236,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.4Q,237,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.3Q,220,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.2Q,195,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.1Q,233,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.4Q,252,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.3Q,254,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.2Q,219,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.1Q,199,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,276,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2024.4Q,281,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2024.3Q,274,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2024.2Q,274,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2024.1Q,275,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2023.4Q,277,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2023.3Q,332,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2023.2Q,325,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,17,1. 생명장기손해보험위험액,2023.1Q,309,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2024.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2024.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2024.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,18,2. 일반손해보험위험액,2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2025.1Q,281,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2024.4Q,289,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2024.3Q,250,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2024.2Q,197,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2024.1Q,317,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2023.4Q,365,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2023.3Q,316,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2023.2Q,324,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,19,3. 시장위험액,2023.1Q,344,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2025.1Q,249,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2024.4Q,243,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2024.3Q,230,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2024.2Q,205,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2024.1Q,215,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2023.4Q,236,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2023.3Q,233,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2023.2Q,145,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,20,4. 신용위험액,2023.1Q,105,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2025.1Q,125,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2024.4Q,118,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2024.3Q,98,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2024.2Q,290,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2024.1Q,505,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2023.4Q,505,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2023.3Q,513,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2023.2Q,202,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,21,5. 운영위험액,2023.1Q,86,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2024.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2024.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2024.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,22,Ⅱ. 법인세조정액,2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.4Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.3Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.2Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,,,,
KR0075,비엔피파리바카디프생명보험,6260,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2024.4Q,0,,,,
