원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,섹션,레벨,공시분기,값
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2025.2Q,8799560.127664
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2025.3Q,9055869.203497
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2025.4Q,9553872.249924
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2026.1Q,9285569.752848
KR1000,코리안리재보험,003690,손해보험,20,보험계약부채,부채,2,2026.2Q,9429720.166994
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2023.3Q,335104.987774
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2023.4Q,90049.744593
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2024.1Q,70598.191918
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2024.2Q,75847.33596
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2024.3Q,73620.516478
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2024.4Q,63430.360283
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2025.1Q,58025.098567
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2025.2Q,60557.091613
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2025.3Q,58666.641694
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2025.4Q,52932.259654
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2026.1Q,54763.718713
KR1000,코리안리재보험,003690,손해보험,21,재보험계약부채,부채,2,2026.2Q,26227.627722
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2023.1Q,469087.0
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2023.2Q,464032.0
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2023.3Q,185147.972771
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2023.4Q,114736.467004
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2024.1Q,143116.206909
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2024.2Q,212414.319363
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2024.3Q,291229.567209
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2024.4Q,63989.429699
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2025.1Q,71759.226792
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2025.2Q,114346.305121
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2025.3Q,130737.312079
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2025.4Q,75018.538185
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2026.1Q,56509.083146
KR1000,코리안리재보험,003690,손해보험,24,기타부채,부채,2,2026.2Q,43122.44884
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2023.1Q,70411.0
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2023.2Q,70411.0
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2023.3Q,70411.4695
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2023.4Q,82683.763
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2024.1Q,82683.763
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2024.2Q,82683.763
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2024.3Q,82683.763
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2024.4Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2025.1Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2025.2Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2025.3Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2025.4Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2026.1Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,30,자본금,자본,2,2026.2Q,97410.5155
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2023.1Q,1905005.0
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2023.2Q,1905005.0
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2023.3Q,2184414.543964
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2023.4Q,2178956.882914
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2024.1Q,2123375.702859
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2024.2Q,2215315.523468
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2024.3Q,2282824.070665
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2024.4Q,2344545.561491
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2025.1Q,2302547.786689
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2025.2Q,2407523.170456
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2025.3Q,2481697.021415
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2025.4Q,2528004.730136
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2026.1Q,2461169.599447
KR1000,코리안리재보험,003690,손해보험,31,이익잉여금,자본,2,2026.2Q,2598953.402042
KR1010,교보라이프플래닛생명보험,X,생명보험,1,자산총계,자산,1,2022.4Q,642566.29471
KR1010,교보라이프플래닛생명보험,X,생명보험,1,자산총계,자산,1,2023.4Q,649904.310358
KR1010,교보라이프플래닛생명보험,X,생명보험,1,자산총계,자산,1,2024.4Q,743311.380353
KR1010,교보라이프플래닛생명보험,X,생명보험,1,자산총계,자산,1,2025.4Q,682132.363198
KR1010,교보라이프플래닛생명보험,X,생명보험,2,부채총계,부채,1,2022.4Q,607106.495796
KR1010,교보라이프플래닛생명보험,X,생명보험,2,부채총계,부채,1,2023.4Q,588471.819548
KR1010,교보라이프플래닛생명보험,X,생명보험,2,부채총계,부채,1,2024.4Q,592678.560584
KR1010,교보라이프플래닛생명보험,X,생명보험,2,부채총계,부채,1,2025.4Q,548862.432457
KR1010,교보라이프플래닛생명보험,X,생명보험,3,자본총계,자본,1,2022.4Q,35459.798914
KR1010,교보라이프플래닛생명보험,X,생명보험,3,자본총계,자본,1,2023.4Q,61432.49081
KR1010,교보라이프플래닛생명보험,X,생명보험,3,자본총계,자본,1,2024.4Q,150632.819769
KR1010,교보라이프플래닛생명보험,X,생명보험,3,자본총계,자본,1,2025.4Q,133269.930741
KR1010,교보라이프플래닛생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2022.4Q,-52716.226907
KR1010,교보라이프플래닛생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2023.4Q,-46890.873692
KR1010,교보라이프플래닛생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2024.4Q,-52807.939409
KR1010,교보라이프플래닛생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2025.4Q,-50056.390501
KR1010,교보라이프플래닛생명보험,X,생명보험,10,현금및현금성자산,자산,2,2022.4Q,8190.160877
KR1010,교보라이프플래닛생명보험,X,생명보험,10,현금및현금성자산,자산,2,2023.4Q,6449.760796
KR1010,교보라이프플래닛생명보험,X,생명보험,10,현금및현금성자산,자산,2,2024.4Q,5008.242645
KR1010,교보라이프플래닛생명보험,X,생명보험,10,현금및현금성자산,자산,2,2025.4Q,7081.716677
KR1010,교보라이프플래닛생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2023.4Q,42678.184029
KR1010,교보라이프플래닛생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,131672.186408
KR1010,교보라이프플래닛생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,123969.980552
KR1010,교보라이프플래닛생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.4Q,550577.065495
KR1010,교보라이프플래닛생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,556609.701555
KR1010,교보라이프플래닛생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.4Q,510172.611486
KR1010,교보라이프플래닛생명보험,X,생명보험,13,상각후원가측정금융자산,자산,2,2023.4Q,27352.28952
KR1010,교보라이프플래닛생명보험,X,생명보험,13,상각후원가측정금융자산,자산,2,2024.4Q,18879.613706
KR1010,교보라이프플래닛생명보험,X,생명보험,13,상각후원가측정금융자산,자산,2,2025.4Q,14858.115144
KR1010,교보라이프플래닛생명보험,X,생명보험,14,재보험계약자산,자산,2,2023.4Q,4740.294529
KR1010,교보라이프플래닛생명보험,X,생명보험,14,재보험계약자산,자산,2,2024.4Q,1856.261999
KR1010,교보라이프플래닛생명보험,X,생명보험,14,재보험계약자산,자산,2,2025.4Q,2596.256248
KR1010,교보라이프플래닛생명보험,X,생명보험,15,유형자산,자산,2,2022.4Q,2665.494087
KR1010,교보라이프플래닛생명보험,X,생명보험,15,유형자산,자산,2,2023.4Q,2227.39901
KR1010,교보라이프플래닛생명보험,X,생명보험,15,유형자산,자산,2,2024.4Q,2205.679885
KR1010,교보라이프플래닛생명보험,X,생명보험,15,유형자산,자산,2,2025.4Q,1920.196261
KR1010,교보라이프플래닛생명보험,X,생명보험,20,보험계약부채,부채,2,2022.4Q,542067.4942
KR1010,교보라이프플래닛생명보험,X,생명보험,20,보험계약부채,부채,2,2023.4Q,581601.123541
KR1010,교보라이프플래닛생명보험,X,생명보험,20,보험계약부채,부채,2,2024.4Q,581675.025683
KR1010,교보라이프플래닛생명보험,X,생명보험,20,보험계약부채,부채,2,2025.4Q,542754.153935
KR1010,교보라이프플래닛생명보험,X,생명보험,21,재보험계약부채,부채,2,2023.4Q,533.967878
KR1010,교보라이프플래닛생명보험,X,생명보험,21,재보험계약부채,부채,2,2024.4Q,443.975296
KR1010,교보라이프플래닛생명보험,X,생명보험,21,재보험계약부채,부채,2,2025.4Q,278.442661
KR1010,교보라이프플래닛생명보험,X,생명보험,23,차입부채,부채,2,2022.4Q,50000.0
KR1010,교보라이프플래닛생명보험,X,생명보험,24,기타부채,부채,2,2022.4Q,8711.439579
KR1010,교보라이프플래닛생명보험,X,생명보험,24,기타부채,부채,2,2023.4Q,558.112432
KR1010,교보라이프플래닛생명보험,X,생명보험,24,기타부채,부채,2,2024.4Q,658.198201
KR1010,교보라이프플래닛생명보험,X,생명보험,24,기타부채,부채,2,2025.4Q,727.929543
KR1010,교보라이프플래닛생명보험,X,생명보험,30,자본금,자본,2,2022.4Q,244000.0
KR1010,교보라이프플래닛생명보험,X,생명보험,30,자본금,자본,2,2023.4Q,244000.0
KR1010,교보라이프플래닛생명보험,X,생명보험,30,자본금,자본,2,2024.4Q,369000.0
KR1010,교보라이프플래닛생명보험,X,생명보험,30,자본금,자본,2,2025.4Q,369000.0
KR1011,IBK연금보험,X,생명보험,1,자산총계,자산,1,2022.4Q,3177881.799
KR1011,IBK연금보험,X,생명보험,1,자산총계,자산,1,2023.4Q,11352550.290932
KR1011,IBK연금보험,X,생명보험,1,자산총계,자산,1,2024.4Q,12143658.497406
KR1011,IBK연금보험,X,생명보험,1,자산총계,자산,1,2025.4Q,12715584.762543
KR1011,IBK연금보험,X,생명보험,2,부채총계,부채,1,2022.4Q,3415001.909
KR1011,IBK연금보험,X,생명보험,2,부채총계,부채,1,2023.4Q,10798331.256954
KR1011,IBK연금보험,X,생명보험,2,부채총계,부채,1,2024.4Q,11538848.051002
KR1011,IBK연금보험,X,생명보험,2,부채총계,부채,1,2025.4Q,11964002.18775
KR1011,IBK연금보험,X,생명보험,3,자본총계,자본,1,2022.4Q,-237120.11
KR1011,IBK연금보험,X,생명보험,3,자본총계,자본,1,2023.4Q,554219.033978
KR1011,IBK연금보험,X,생명보험,3,자본총계,자본,1,2024.4Q,604810.446404
KR1011,IBK연금보험,X,생명보험,3,자본총계,자본,1,2025.4Q,751582.574793
KR1011,IBK연금보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2022.4Q,-237120.11
KR1011,IBK연금보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2023.4Q,-338371.546501
KR1011,IBK연금보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2024.4Q,-316671.956589
KR1011,IBK연금보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2025.4Q,-181093.540989
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2023.4Q,185680.144
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2024.1Q,185680.144
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2024.2Q,185680.144
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2024.3Q,185680.144
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2024.4Q,220821.478
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.1Q,220821.478
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.2Q,220821.478
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.3Q,220821.478
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.4Q,239155.56
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2026.1Q,239155.56
KR1011,IBK연금보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2026.2Q,239155.56
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2022.4Q,33985.555
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.1Q,33985.555
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.2Q,33985.555
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.3Q,33985.555
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.4Q,50715.559
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.1Q,50715.559
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.2Q,50715.559
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.3Q,50715.559
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.4Q,52226.52
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.1Q,52226.52
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.2Q,52226.52
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.3Q,52226.52
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.4Q,56250.134
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2026.1Q,56250.134
KR1011,IBK연금보험,X,생명보험,7,대손준비금 적립액,준비금,2,2026.2Q,56250.134
