원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_적용후
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.3Q,235.84,235.84
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.4Q,346.78,346.78
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2024.4Q,346.78,346.78
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.4Q,329.49,329.49
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.1Q,347.59,347.59
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2025.1Q,347.59,347.59
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.1Q,304.5,304.5
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.2Q,194.35,194.35
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2025.2Q,342.53,342.53
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.2Q,91.59,91.59
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.3Q,259.1,259.1
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2025.3Q,315.46,315.46
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.3Q,164.46,164.46
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.4Q,210.77,210.77
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2025.4Q,400.73,400.73
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.4Q,157.71,157.71
KR0075,비엔피파리바카디프생명보험,X,생명보험,47,보완자본 한도 적용 전,2026.1Q,226.41,226.41
KR0075,비엔피파리바카디프생명보험,X,생명보험,48,보완자본 한도,2026.1Q,441.05,441.05
KR0075,비엔피파리바카디프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2026.1Q,154.9,154.9
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.1Q,2891.58,1942.78
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2023.1Q,2809.01,2809.01
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.1Q,3070.61,3070.61
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.2Q,2339.71,911.91
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2023.2Q,3026.38,3026.38
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.2Q,2864.29,2864.29
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.3Q,2325.8,894.37
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2023.3Q,3128.16,3128.16
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.3Q,3563.92,3563.92
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.4Q,2416.45,976.85
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2023.4Q,2701.69,2701.69
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.4Q,3318.1,3318.1
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.1Q,2426.63,987.38
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2024.1Q,2753.27,2753.27
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.1Q,3890.96,3890.96
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.2Q,2589.19,1150.8
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2024.2Q,2900.18,2900.18
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.2Q,4170.34,4170.34
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.3Q,2600.84,1158.26
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2024.3Q,2921.27,2921.27
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.3Q,4005.61,4005.61
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.4Q,4102.96,2094.81
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2024.4Q,2911.76,2911.76
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.4Q,3191.71,3191.71
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.1Q,5027.73,2636.13
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2025.1Q,2856.03,2856.03
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.1Q,2111.34,2111.34
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.2Q,4959.18,2583.16
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2025.2Q,2943.83,2943.83
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.2Q,3086.75,3086.75
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.3Q,4851.72,2478.91
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2025.3Q,2962.01,2962.01
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.3Q,3567.66,3567.66
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.4Q,4731.84,2398.05
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2025.4Q,3158.22,3158.22
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.4Q,3580.75,3580.75
KR0076,아이엠라이프생명보험,X,생명보험,47,보완자본 한도 적용 전,2026.1Q,4450.17,2136.94
KR0076,아이엠라이프생명보험,X,생명보험,48,보완자본 한도,2026.1Q,3262.38,3262.38
KR0076,아이엠라이프생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2026.1Q,4048.07,4048.07
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.1Q,4963.67,4963.67
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2023.1Q,7153.31,7153.31
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.1Q,4917.97,4917.97
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.2Q,5173,5173
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2023.2Q,6912,6912
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.2Q,5173,5173
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.3Q,5556.33,5556.33
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2023.3Q,7457,7577
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.3Q,5556.33,5556.33
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.4Q,4869.3,4869.3
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2023.4Q,6093.29,6093.29
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.4Q,4869.3,4869.3
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.1Q,5517.53,5517.53
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2024.1Q,6599.86,6599.86
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.1Q,5488.8,5488.8
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.2Q,6347.54,6347.54
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2024.2Q,6634.45,6634.45
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.2Q,6320.61,6320.61
KR0080,에이아이에이생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.3Q,6327.07,6327.07
KR0080,에이아이에이생명보험,X,생명보험,48,보완자본 한도,2024.3Q,6850.57,6850.57
KR0080,에이아이에이생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.3Q,6298.55,6298.55
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.1Q,1620,35
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2023.1Q,6671,6671
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.1Q,7911,7911
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.2Q,1311.84,27.55
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2023.2Q,6975.51,6975.51
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.2Q,8511.68,8511.68
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.3Q,1304.31,23.22
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2023.3Q,7160.68,7160.68
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.3Q,8604.2,8604.2
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.4Q,770.87,60.54
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2023.4Q,6266.38,6266.38
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.4Q,8230.1,8230.1
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.1Q,455.43,57.04
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2024.1Q,6609.45,6609.45
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.1Q,9191.12,9191.12
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.2Q,446.82,48.43
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2024.2Q,6619.54,6619.54
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.2Q,10097.88,10097.88
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.3Q,442.64,44.25
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2024.3Q,6789.64,6789.64
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.3Q,11040.5,11040.5
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.4Q,425.14,26.75
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2024.4Q,6874.48,6874.48
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.4Q,11819.92,11819.92
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.1Q,3432.79,3034.39
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2025.1Q,7628.02,7628.02
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.1Q,13424.52,13424.52
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.2Q,3007.48,3007.48
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2025.2Q,7451.93,7451.93
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.2Q,14425.1,14425.1
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.3Q,2953.6,2953.6
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2025.3Q,7382.15,7382.15
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.3Q,15181.75,15181.75
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.4Q,2869.27,2869.27
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2025.4Q,7209.26,7209.26
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2025.4Q,15683.93,15683.93
KR0082,DB생명보험,X,생명보험,47,보완자본 한도 적용 전,2026.1Q,2692.57,2692.57
KR0082,DB생명보험,X,생명보험,48,보완자본 한도,2026.1Q,7437.55,7437.55
KR0082,DB생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2026.1Q,17178.46,17178.46
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.1Q,8961.51,3137.51
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2023.1Q,7600.31,7600.31
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.1Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.2Q,10410.05,4705.53
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2023.2Q,7791.67,7791.67
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.2Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.3Q,10386.19,4797.14
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2023.3Q,7221.62,7221.62
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.3Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2023.4Q,11327.3,5487.84
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2023.4Q,7338.09,7338.09
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2023.4Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.1Q,11616.09,5838.96
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2024.1Q,7180.71,7180.71
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.1Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.2Q,12792.11,6959.67
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2024.2Q,7260.85,7260.85
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.2Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.3Q,12405.02,6953.16
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2024.3Q,6893.52,6893.52
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.3Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2024.4Q,11090.75,6536.26
KR0083,푸본현대생명보험,X,생명보험,48,보완자본 한도,2024.4Q,6593.39,6593.39
KR0083,푸본현대생명보험,X,생명보험,49,해약환급금 부족분 상당액 중 해약환급금 상당액 초과분,2024.4Q,0,0
KR0083,푸본현대생명보험,X,생명보험,47,보완자본 한도 적용 전,2025.1Q,11012.06,6450.23
